threads	omp-threads	generations	exchange-interval	exchange-count	pop-count	pop-size	elite	mutant	rhoe	decode	instance	seed	log-step	ans	elapsed	convergence	tool	problem	commit	system	cpu	host-memory	gpu	gpu-memory	nvcc	g++
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n317-k53	1	25	101183.000000	9.926871	[179722.000000,139645.000000,124459.000000,120306.000000,118213.000000,116037.000000,114789.000000,113516.000000,111669.000000,109943.000000,109703.000000,109079.000000,108387.000000,107598.000000,107286.000000,106583.000000,106175.000000,105850.000000,105814.000000,105454.000000,105325.000000,105063.000000,105008.000000,104723.000000,104704.000000,104233.000000,104233.000000,103271.000000,103259.000000,102965.000000,102491.000000,102267.000000,102097.000000,101958.000000,101930.000000,101785.000000,101708.000000,101625.000000,101260.000000,101183.000000,101183.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n317-k53	2	25	103180.000000	9.894356	[177620.000000,144152.000000,126172.000000,122509.000000,121641.000000,119303.000000,117309.000000,114512.000000,112772.000000,110942.000000,110764.000000,110304.000000,109698.000000,108800.000000,107957.000000,107348.000000,107273.000000,106839.000000,106797.000000,106093.000000,105952.000000,105775.000000,105775.000000,105549.000000,105382.000000,105061.000000,104803.000000,104502.000000,104502.000000,104389.000000,103888.000000,103539.000000,103522.000000,103464.000000,103422.000000,103365.000000,103365.000000,103317.000000,103252.000000,103227.000000,103180.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n317-k53	3	25	99003.000000	9.932367	[180746.000000,143235.000000,125635.000000,120681.000000,118696.000000,117176.000000,116994.000000,115935.000000,115048.000000,113443.000000,112641.000000,110952.000000,110480.000000,109120.000000,108669.000000,108128.000000,107738.000000,107065.000000,106517.000000,105414.000000,105327.000000,104871.000000,104543.000000,104232.000000,104157.000000,103726.000000,103548.000000,103287.000000,103098.000000,102843.000000,102474.000000,102144.000000,101889.000000,101451.000000,101272.000000,101074.000000,101074.000000,99928.000000,99796.000000,99183.000000,99003.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n317-k53	4	25	98836.000000	9.985878	[180672.000000,146310.000000,125058.000000,120854.000000,119191.000000,118849.000000,117769.000000,116502.000000,115862.000000,114791.000000,114584.000000,113141.000000,112469.000000,111961.000000,111429.000000,109749.000000,109206.000000,108328.000000,108058.000000,106650.000000,106565.000000,105902.000000,105496.000000,104456.000000,104254.000000,103200.000000,102952.000000,102745.000000,102166.000000,101697.000000,101338.000000,100988.000000,100958.000000,100594.000000,100309.000000,99990.000000,99624.000000,99279.000000,99256.000000,98938.000000,98836.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n317-k53	5	25	102329.000000	9.920455	[180738.000000,139326.000000,127766.000000,123700.000000,121122.000000,118573.000000,117549.000000,116715.000000,115354.000000,114318.000000,113567.000000,113249.000000,112937.000000,112192.000000,111932.000000,111065.000000,110474.000000,109893.000000,109787.000000,108971.000000,108742.000000,108256.000000,107958.000000,107758.000000,107563.000000,106959.000000,106711.000000,106084.000000,105949.000000,105341.000000,104577.000000,104434.000000,104304.000000,104143.000000,104143.000000,104052.000000,103702.000000,103151.000000,103055.000000,102454.000000,102329.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n317-k53	6	25	103227.000000	9.901863	[178130.000000,143473.000000,127952.000000,122827.000000,119980.000000,117590.000000,115972.000000,115193.000000,114108.000000,113378.000000,112604.000000,112591.000000,112466.000000,112038.000000,111857.000000,111587.000000,110772.000000,109366.000000,109238.000000,108574.000000,108309.000000,108095.000000,107755.000000,107383.000000,107070.000000,106762.000000,106248.000000,105876.000000,105876.000000,105391.000000,105349.000000,104748.000000,104435.000000,104040.000000,103933.000000,103751.000000,103738.000000,103583.000000,103550.000000,103437.000000,103227.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n317-k53	7	25	102926.000000	9.899900	[178504.000000,143255.000000,127528.000000,121690.000000,118275.000000,116818.000000,115454.000000,114037.000000,113209.000000,112809.000000,112639.000000,111570.000000,109869.000000,109512.000000,108894.000000,108058.000000,107677.000000,106506.000000,106308.000000,105716.000000,105660.000000,105074.000000,105000.000000,104591.000000,104355.000000,104118.000000,104086.000000,103919.000000,103919.000000,103838.000000,103789.000000,103688.000000,103429.000000,103353.000000,103287.000000,103217.000000,103217.000000,103084.000000,103084.000000,103008.000000,102926.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n317-k53	8	25	104588.000000	9.978515	[176887.000000,143083.000000,130958.000000,126906.000000,123571.000000,121859.000000,121262.000000,119275.000000,118233.000000,115191.000000,114436.000000,112984.000000,112894.000000,112202.000000,111881.000000,111081.000000,110763.000000,109817.000000,109453.000000,108477.000000,108181.000000,107644.000000,107586.000000,107297.000000,106947.000000,106701.000000,106578.000000,106372.000000,106237.000000,106091.000000,106038.000000,105678.000000,105380.000000,105230.000000,105122.000000,104964.000000,104964.000000,104732.000000,104615.000000,104588.000000,104588.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n317-k53	9	25	102868.000000	9.908468	[179594.000000,140649.000000,127496.000000,124576.000000,121733.000000,120263.000000,119387.000000,117970.000000,117387.000000,117114.000000,115664.000000,115007.000000,114822.000000,114237.000000,113298.000000,112054.000000,111779.000000,110729.000000,110198.000000,109315.000000,108906.000000,108187.000000,107738.000000,107330.000000,107196.000000,106126.000000,105874.000000,105052.000000,104721.000000,104466.000000,104302.000000,103979.000000,103975.000000,103682.000000,103640.000000,103567.000000,103385.000000,103125.000000,103026.000000,102907.000000,102868.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n317-k53	10	25	100955.000000	9.927016	[181603.000000,144903.000000,127636.000000,123695.000000,120555.000000,119201.000000,118879.000000,117560.000000,117163.000000,114762.000000,113918.000000,112591.000000,111885.000000,110911.000000,110365.000000,109628.000000,108754.000000,107991.000000,107504.000000,106701.000000,106658.000000,106326.000000,106280.000000,105902.000000,105657.000000,105518.000000,105157.000000,104080.000000,103987.000000,103705.000000,103628.000000,102911.000000,102881.000000,102684.000000,102510.000000,102141.000000,101909.000000,101723.000000,101627.000000,101301.000000,100955.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n336-k84	1	25	180720.000000	10.713111	[251074.000000,225580.000000,211798.000000,207341.000000,206352.000000,204333.000000,202140.000000,200856.000000,199615.000000,198712.000000,197523.000000,196201.000000,195223.000000,194232.000000,193643.000000,192714.000000,192549.000000,190954.000000,190297.000000,188023.000000,187925.000000,187383.000000,187217.000000,186721.000000,186567.000000,185506.000000,185402.000000,184810.000000,184628.000000,184005.000000,183982.000000,183400.000000,183055.000000,182696.000000,182582.000000,181862.000000,181750.000000,181077.000000,180940.000000,180785.000000,180720.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n336-k84	2	25	177273.000000	10.629623	[247890.000000,223100.000000,209725.000000,207156.000000,204812.000000,200964.000000,198856.000000,196059.000000,194904.000000,193133.000000,192111.000000,190378.000000,190157.000000,188508.000000,188384.000000,186922.000000,186048.000000,185721.000000,185309.000000,184868.000000,184636.000000,183313.000000,183139.000000,182738.000000,182532.000000,181831.000000,181696.000000,180799.000000,180476.000000,179798.000000,179798.000000,179408.000000,179073.000000,178787.000000,178675.000000,178097.000000,177924.000000,177595.000000,177388.000000,177284.000000,177273.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n336-k84	3	25	176606.000000	10.564735	[247629.000000,223520.000000,212413.000000,207602.000000,205525.000000,203139.000000,201953.000000,200179.000000,199381.000000,197522.000000,196947.000000,195862.000000,195603.000000,194079.000000,193964.000000,191931.000000,190943.000000,189492.000000,189018.000000,186000.000000,185727.000000,184804.000000,184483.000000,183305.000000,182924.000000,182192.000000,182033.000000,181230.000000,181230.000000,180580.000000,180394.000000,179904.000000,179717.000000,179090.000000,178828.000000,178333.000000,178183.000000,177456.000000,177456.000000,176650.000000,176606.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n336-k84	4	25	179846.000000	10.755653	[250567.000000,225485.000000,213117.000000,208482.000000,206652.000000,203252.000000,200295.000000,198626.000000,198097.000000,196664.000000,195235.000000,192932.000000,192592.000000,190648.000000,190509.000000,189173.000000,188457.000000,186892.000000,186518.000000,186186.000000,185859.000000,185288.000000,185288.000000,184897.000000,184361.000000,183815.000000,183623.000000,183474.000000,182943.000000,181847.000000,181608.000000,181293.000000,181209.000000,180962.000000,180857.000000,180473.000000,180473.000000,180269.000000,180193.000000,179936.000000,179846.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n336-k84	5	25	179509.000000	10.647687	[248090.000000,225438.000000,212538.000000,209319.000000,207774.000000,204975.000000,202874.000000,201351.000000,199668.000000,198116.000000,197011.000000,196237.000000,195553.000000,195487.000000,194496.000000,193084.000000,191715.000000,190257.000000,189523.000000,187548.000000,187047.000000,185633.000000,184520.000000,184043.000000,184043.000000,183756.000000,183539.000000,183201.000000,182483.000000,181703.000000,181572.000000,180920.000000,180797.000000,180397.000000,180196.000000,180041.000000,179979.000000,179689.000000,179658.000000,179509.000000,179509.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n336-k84	6	25	180403.000000	10.589323	[247072.000000,224975.000000,211225.000000,207794.000000,205825.000000,204351.000000,203111.000000,201647.000000,199786.000000,198687.000000,197622.000000,196519.000000,195668.000000,194941.000000,194743.000000,193298.000000,192955.000000,192630.000000,191279.000000,190453.000000,189821.000000,189127.000000,188707.000000,188202.000000,188076.000000,186867.000000,186613.000000,185197.000000,184708.000000,184142.000000,184017.000000,183189.000000,182997.000000,182151.000000,181914.000000,181471.000000,181382.000000,181018.000000,180645.000000,180403.000000,180403.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n336-k84	7	25	179004.000000	10.728584	[250310.000000,223058.000000,211430.000000,207581.000000,205464.000000,203698.000000,201460.000000,200091.000000,197120.000000,195993.000000,194748.000000,193579.000000,192819.000000,190847.000000,190281.000000,189483.000000,188636.000000,187453.000000,186957.000000,185705.000000,185644.000000,184548.000000,184090.000000,183077.000000,182430.000000,181647.000000,181492.000000,181295.000000,181232.000000,180852.000000,180720.000000,180301.000000,180289.000000,180020.000000,179978.000000,179602.000000,179602.000000,179305.000000,179305.000000,179004.000000,179004.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n336-k84	8	25	175599.000000	10.521225	[249028.000000,227232.000000,212833.000000,208404.000000,204830.000000,202925.000000,201476.000000,200167.000000,199349.000000,196828.000000,195950.000000,192836.000000,191402.000000,189223.000000,188166.000000,186544.000000,185964.000000,183616.000000,183145.000000,182613.000000,182403.000000,182038.000000,181090.000000,180476.000000,180476.000000,179878.000000,179260.000000,178865.000000,178741.000000,178259.000000,178254.000000,177445.000000,177365.000000,177244.000000,177074.000000,176916.000000,176896.000000,176429.000000,176287.000000,175675.000000,175599.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n336-k84	9	25	178541.000000	10.626680	[250246.000000,223174.000000,207117.000000,204164.000000,202296.000000,198144.000000,196071.000000,193286.000000,193069.000000,191323.000000,190762.000000,189760.000000,189347.000000,188501.000000,188119.000000,187339.000000,187037.000000,186195.000000,185472.000000,184636.000000,184424.000000,183453.000000,183276.000000,183067.000000,183016.000000,182484.000000,182350.000000,181566.000000,181566.000000,181244.000000,181225.000000,180993.000000,180702.000000,180208.000000,180179.000000,179999.000000,179744.000000,179471.000000,179249.000000,178654.000000,178541.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n336-k84	10	25	179068.000000	10.656317	[249518.000000,220864.000000,208233.000000,205825.000000,203105.000000,201637.000000,199904.000000,196826.000000,196309.000000,193135.000000,192632.000000,191379.000000,189901.000000,187903.000000,187843.000000,186427.000000,186201.000000,185539.000000,185039.000000,184318.000000,183814.000000,183543.000000,183314.000000,182789.000000,182664.000000,182289.000000,181838.000000,181605.000000,181605.000000,181412.000000,181315.000000,180830.000000,180537.000000,180319.000000,180039.000000,179891.000000,179765.000000,179614.000000,179179.000000,179158.000000,179068.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n376-k94	1	25	190955.000000	11.980629	[260032.000000,232146.000000,219471.000000,214488.000000,213592.000000,212051.000000,210392.000000,208565.000000,208062.000000,207421.000000,206719.000000,205475.000000,204533.000000,202775.000000,201982.000000,201074.000000,200615.000000,199399.000000,198754.000000,197410.000000,196797.000000,196308.000000,196294.000000,196090.000000,196090.000000,195389.000000,195147.000000,194947.000000,194557.000000,194414.000000,194414.000000,194119.000000,194011.000000,193680.000000,193680.000000,193527.000000,193091.000000,192374.000000,191641.000000,190981.000000,190955.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n376-k94	2	25	192325.000000	12.035135	[258836.000000,230456.000000,218700.000000,215358.000000,213058.000000,211673.000000,209830.000000,209033.000000,207813.000000,206253.000000,206013.000000,203441.000000,202858.000000,202314.000000,201988.000000,201052.000000,200757.000000,199838.000000,199232.000000,198678.000000,198224.000000,197449.000000,196930.000000,196214.000000,196214.000000,196077.000000,196077.000000,195873.000000,195441.000000,194909.000000,194811.000000,194336.000000,194033.000000,193131.000000,193127.000000,192813.000000,192813.000000,192760.000000,192734.000000,192525.000000,192325.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n376-k94	3	25	190596.000000	11.954224	[257707.000000,233917.000000,217559.000000,214241.000000,211092.000000,209994.000000,208890.000000,206658.000000,205234.000000,201675.000000,200995.000000,199332.000000,199133.000000,198421.000000,198012.000000,197491.000000,197491.000000,196824.000000,196824.000000,196053.000000,195882.000000,194892.000000,194547.000000,194333.000000,194333.000000,194167.000000,193293.000000,192741.000000,192460.000000,192245.000000,191988.000000,191618.000000,191614.000000,191506.000000,191471.000000,191313.000000,191211.000000,190937.000000,190937.000000,190624.000000,190596.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n376-k94	4	25	187999.000000	12.031000	[259682.000000,234192.000000,218120.000000,213419.000000,209779.000000,207850.000000,205974.000000,204706.000000,203439.000000,201010.000000,200220.000000,199723.000000,199111.000000,197750.000000,197059.000000,195588.000000,195175.000000,194834.000000,194213.000000,192935.000000,192626.000000,192407.000000,192072.000000,191846.000000,191840.000000,191580.000000,191579.000000,191562.000000,191376.000000,191018.000000,190788.000000,190359.000000,190233.000000,189335.000000,189125.000000,188188.000000,188114.000000,188069.000000,188069.000000,188064.000000,187999.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n376-k94	5	25	188198.000000	12.034983	[259115.000000,230106.000000,216308.000000,213063.000000,211775.000000,208616.000000,207301.000000,204835.000000,204251.000000,202464.000000,201532.000000,200130.000000,199772.000000,197526.000000,196792.000000,196295.000000,196027.000000,195915.000000,195907.000000,195276.000000,194922.000000,194354.000000,194069.000000,193098.000000,192715.000000,192170.000000,191643.000000,190813.000000,190813.000000,190170.000000,190024.000000,189716.000000,189602.000000,189534.000000,189355.000000,188962.000000,188960.000000,188503.000000,188501.000000,188228.000000,188198.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n376-k94	6	25	191134.000000	11.964956	[258675.000000,233156.000000,217784.000000,214220.000000,211985.000000,210439.000000,209074.000000,208223.000000,206823.000000,205211.000000,204921.000000,202797.000000,202437.000000,201096.000000,200989.000000,200447.000000,200338.000000,199532.000000,199309.000000,198717.000000,197768.000000,197358.000000,197358.000000,197186.000000,196477.000000,195661.000000,195661.000000,194943.000000,194762.000000,194233.000000,194012.000000,193384.000000,193254.000000,192794.000000,192439.000000,192439.000000,192285.000000,191642.000000,191402.000000,191134.000000,191134.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
256	16	1000	50	2	3	256	0.1	0.1	0.75	cpu	X-n376-k94	7	25	188677.000000	11.963362	[256116.000000,231373.000000,216872.000000,211898.000000,210281.000000,208231.000000,206523.000000,205106.000000,204407.000000,202536.000000,202246.000000,201218.000000,200970.000000,200154.000000,200154.000000,199010.000000,197400.000000,196612.000000,196325.000000,195425.000000,195138.000000,194404.000000,193843.000000,192999.000000,192839.000000,192001.000000,191713.000000,191185.000000,191088.000000,190651.000000,190409.000000,190016.000000,189924.000000,189444.000000,189389.000000,188985.000000,188985.000000,188914.000000,188914.000000,188884.000000,188677.000000]	brkga-api	cvrp	51d7febd681802d176f02d9da07162534b14e755	#90-Ubuntu SMP Fri Jul 9 22:49:44 UTC 2021	Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz	64020MiB	NVIDIA Corporation GP104 [GeForce GTX 1070] (rev a1)	GP104 [GeForce GTX 1070]	V11.2.152	g++ (Ubuntu 9.4.0-1ubuntu1~20.04.1) 9.4.0
